Chronosequence,Age,AGB,PI,Reference,
Agua Salud,12,51.15865791,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,13,41.66443131,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,14,49.27996602,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,14,65.77370413,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,15,45.11504914,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,16,61.81107235,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,17,64.91607722,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,18,60.8473122,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,19,65.83731787,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,2,0.014301916,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,2,0.760328948,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,20,73.71975271,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,20,68.20981328,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,20,115.8481438,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,22,117.6497357,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,22,67.53137882,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,22,76.77449125,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,24,106.9526422,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,25,70.38868194,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,26,98.10125967,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,29,146.2383131,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,3,0.456185829,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,30,117.9002439,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,31,133.2032295,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,4,0.254270049,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,5,14.40481685,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,5,24.94626421,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,6,14.33595172,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,6,73.34782362,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,6,14.16144295,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,6,56.9166773,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,6,1.916170245,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,7,30.79556574,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,7,50.92694852,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,7,44.81831371,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,7,4.900919814,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,8,36.9144605,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,8,35.69909297,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,8,63.24588987,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,8,12.70901493,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,8,4.821777341,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,9,48.37343539,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,9,43.30974405,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,9,61.52760449,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Agua Salud,9,28.60148263,"Jefferson S. Hall, Michiel van Breugel","van Breugel, M. et al. (2013) Plos One 8",
Araracuara,11,109.7318576,Hans F. M. Vester,"Vester, H. F. M. & Cleef, A. M. (1998) Flora 193, 75-97",
Araracuara,18,121.9745492,Hans F. M. Vester,"Vester, H. F. M. & Cleef, A. M. (1998) Flora 193, 75-97",
Araracuara,2,0,Hans F. M. Vester,"Vester, H. F. M. & Cleef, A. M. (1998) Flora 193, 75-97",
Araracuara,30,164.54919,Hans F. M. Vester,"Vester, H. F. M. & Cleef, A. M. (1998) Flora 193, 75-97",
Araracuara,7,54.0702316,Hans F. M. Vester,"Vester, H. F. M. & Cleef, A. M. (1998) Flora 193, 75-97",
Araracuara,OG,342.9182601,Hans F. M. Vester,"Vester, H. F. M. & Cleef, A. M. (1998) Flora 193, 75-97",
Bahia,10,26.36489981,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,10,30.01191156,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,10,53.57534676,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,10,39.55039441,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,11,57.52245283,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,11,42.08721859,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,11,52.04433667,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,11,60.46510262,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,11,46.72347001,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,24,106.2840115,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,24,165.0969532,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,24,73.44775721,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,24,87.49945927,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,24,90.96111776,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,25,120.9371009,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,25,75.43990662,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,25,136.6032902,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,25,106.1276694,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,40,74.04403313,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,40,190.4906036,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,40,121.1708024,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,40,185.5261356,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,40,209.5705621,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,40,129.6842143,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,40,158.4810311,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,40,201.3161943,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,40,162.6682892,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,266.3161568,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,394.2407778,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,320.220305,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,371.1682296,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,590.4194373,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,408.444418,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,480.6345986,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,1111.287818,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,235.0024862,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,371.7022733,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,376.5602744,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,429.3710445,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,431.6647936,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,533.4239386,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Bahia,OG,386.5306823,Daniel Piotto,"Piotto, D. (2011) Ph.D. thesis, Yale University, New Haven, USA, 302 p.",
Barro Colorado Island,100,211.834383,"Daisy H. Dent, Saara J. DeWalt","Denslow, J. S. & Guzman, S. (2000) J. Veg. Sci. 11, 201-212",
Barro Colorado Island,100,302.5901081,"Daisy H. Dent, Saara J. DeWalt","Denslow, J. S. & Guzman, S. (2000) J. Veg. Sci. 11, 201-212",
Barro Colorado Island,20,231.0153326,"Daisy H. Dent, Saara J. DeWalt","Denslow, J. S. & Guzman, S. (2000) J. Veg. Sci. 11, 201-212",
Barro Colorado Island,20,34.69544605,"Daisy H. Dent, Saara J. DeWalt","Denslow, J. S. & Guzman, S. (2000) J. Veg. Sci. 11, 201-212",
Barro Colorado Island,40,149.7291255,"Daisy H. Dent, Saara J. DeWalt","Denslow, J. S. & Guzman, S. (2000) J. Veg. Sci. 11, 201-212",
Barro Colorado Island,40,145.6879962,"Daisy H. Dent, Saara J. DeWalt","Denslow, J. S. & Guzman, S. (2000) J. Veg. Sci. 11, 201-212",
Barro Colorado Island,70,210.8493208,"Daisy H. Dent, Saara J. DeWalt","Denslow, J. S. & Guzman, S. (2000) J. Veg. Sci. 11, 201-212",
Barro Colorado Island,70,367.2820485,"Daisy H. Dent, Saara J. DeWalt","Denslow, J. S. & Guzman, S. (2000) J. Veg. Sci. 11, 201-212",
Barro Colorado Island,OG,168.9552284,"Daisy H. Dent, Saara J. DeWalt","Denslow, J. S. & Guzman, S. (2000) J. Veg. Sci. 11, 201-212",
Barro Colorado Island,OG,237.2421982,"Daisy H. Dent, Saara J. DeWalt","Denslow, J. S. & Guzman, S. (2000) J. Veg. Sci. 11, 201-212",
Bolpebra,10,114.8240074,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,14,121.1347125,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,18,150.3143031,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,21,180.6036323,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,25,151.0042257,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,32,371.9346425,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,33,238.4698393,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,35,158.3987329,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,37,128.1943048,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,38,197.4331157,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,4,15.46533034,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,43,329.7293272,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,47,484.4025554,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,5,42.12827719,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,7,156.5558421,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,OG,286.1348875,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Bolpebra,OG,322.3642659,"Eben N. Broadbent, Angelica M. Almeyda Zambrano ","Broadbent, E. N. et al. (2014) Plos One 9",
Cajueiro,15,41.36214602,"Mario M. Espírito-Santo, Yule R.F. Nunes",unpublished,
Cajueiro,15,32.58729761,"Mario M. Espírito-Santo, Yule R.F. Nunes",unpublished,
Cajueiro,20,42.46318368,"Mario M. Espírito-Santo, Yule R.F. Nunes",unpublished,
Cajueiro,20,58.6312691,"Mario M. Espírito-Santo, Yule R.F. Nunes",unpublished,
Cajueiro,27,50.16417057,"Mario M. Espírito-Santo, Yule R.F. Nunes",unpublished,
Cajueiro,27,83.21236974,"Mario M. Espírito-Santo, Yule R.F. Nunes",unpublished,
Cajueiro,59,165.4792534,"Mario M. Espírito-Santo, Yule R.F. Nunes",unpublished,
Cajueiro,59,102.1377779,"Mario M. Espírito-Santo, Yule R.F. Nunes",unpublished,
Cajueiro,59,129.5300076,"Mario M. Espírito-Santo, Yule R.F. Nunes",unpublished,
Cayey,10,29.75887285,Erika Marín-Spiotta,"Marín-Spiotta, E. et al. (2007) Ecol. Appl. 17, 828-839",
Cayey,10,11.82458657,Erika Marín-Spiotta,"Marín-Spiotta, E. et al. (2007) Ecol. Appl. 17, 828-839",
Cayey,30,145.7323954,Erika Marín-Spiotta,"Marín-Spiotta, E. et al. (2007) Ecol. Appl. 17, 828-839",
Cayey,60,173.6287973,Erika Marín-Spiotta,"Marín-Spiotta, E. et al. (2007) Ecol. Appl. 17, 828-839",
Cayey,60,219.6389988,Erika Marín-Spiotta,"Marín-Spiotta, E. et al. (2007) Ecol. Appl. 17, 828-839",
Cayey,80,406.541891,Erika Marín-Spiotta,"Marín-Spiotta, E. et al. (2007) Ecol. Appl. 17, 828-839",
Cayey,80,407.6869054,Erika Marín-Spiotta,"Marín-Spiotta, E. et al. (2007) Ecol. Appl. 17, 828-839",
Cayey,OG,188.4593833,Erika Marín-Spiotta,"Marín-Spiotta, E. et al. (2007) Ecol. Appl. 17, 828-839",
Cayey,OG,116.1304312,Erika Marín-Spiotta,"Marín-Spiotta, E. et al. (2007) Ecol. Appl. 17, 828-839",
Cayey,OG,178.8805675,Erika Marín-Spiotta,"Marín-Spiotta, E. et al. (2007) Ecol. Appl. 17, 828-839",
Chajul,0,6.956211506,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,1,0.043009493,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,1,0.616015464,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,11,62.47790938,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,12,103.5579641,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,13,73.67301894,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,14,86.04246869,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,18,73.12481015,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,18,128.0095026,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,2,18.04586282,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,23,146.2392812,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,25,116.7099815,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,27,113.9022653,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,5,3.944449991,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,6,64.82141867,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,9,44.53566251,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,9,110.0189741,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,OG,170.381707,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,OG,213.9782556,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chajul,OG,177.1288847,"Miguel Martínez-Ramos, Frans Bongers","van Breugel, M. et al. (2006) J. Trop. Ecol. 22, 663-674",
Chamela,13,22.40642797,Patricia Balvanera,"Mora, F. et al. (2015) Biotropica 47, 38-48",
Chamela,15,36.87974854,Patricia Balvanera,"Mora, F. et al. (2015) Biotropica 47, 38-48",
Chamela,15,39.21001547,Patricia Balvanera,"Mora, F. et al. (2015) Biotropica 47, 38-48",
Chamela,3,2.089328897,Patricia Balvanera,"Mora, F. et al. (2015) Biotropica 47, 38-48",
Chamela,3,0,Patricia Balvanera,"Mora, F. et al. (2015) Biotropica 47, 38-48",
Chamela,4,2.003273923,Patricia Balvanera,"Mora, F. et al. (2015) Biotropica 47, 38-48",
Chamela,6,0.560537729,Patricia Balvanera,"Mora, F. et al. (2015) Biotropica 47, 38-48",
Chamela,7,2.481903815,Patricia Balvanera,"Mora, F. et al. (2015) Biotropica 47, 38-48",
Chamela,8,3.603246034,Patricia Balvanera,"Mora, F. et al. (2015) Biotropica 47, 38-48",
Chamela,OG,69.66528851,Patricia Balvanera,"Mora, F. et al. (2015) Biotropica 47, 38-48",
Chamela,OG,97.41802961,Patricia Balvanera,"Mora, F. et al. (2015) Biotropica 47, 38-48",
Chamela,OG,53.99351601,Patricia Balvanera,"Mora, F. et al. (2015) Biotropica 47, 38-48",
Chinantla,12,43.50688934,Hans van der Wal,unpublished,
Chinantla,12,114.3194301,Hans van der Wal,unpublished,
Chinantla,12,42.48257536,Hans van der Wal,unpublished,
Chinantla,12,84.37725006,Hans van der Wal,unpublished,
Chinantla,12,39.57249383,Hans van der Wal,unpublished,
Chinantla,14,62.50373284,Hans van der Wal,unpublished,
Chinantla,16,64.6122612,Hans van der Wal,unpublished,
Chinantla,17,157.7551276,Hans van der Wal,unpublished,
Chinantla,20,166.7552538,Hans van der Wal,unpublished,
Chinantla,20,81.62872156,Hans van der Wal,unpublished,
Chinantla,5,42.69398397,Hans van der Wal,unpublished,
Chinantla,5,76.95580688,Hans van der Wal,unpublished,
Chinantla,5,1.350482087,Hans van der Wal,unpublished,
Chinantla,5,5.29284728,Hans van der Wal,unpublished,
Chinantla,5,24.13827947,Hans van der Wal,unpublished,
Chinantla,5,31.85555446,Hans van der Wal,unpublished,
Chinantla,5,39.03212649,Hans van der Wal,unpublished,
Chinantla,5,44.81674941,Hans van der Wal,unpublished,
Chinantla,5,68.60745301,Hans van der Wal,unpublished,
Chinantla,50,412.0160368,Hans van der Wal,unpublished,
Chinantla,6,76.14274057,Hans van der Wal,unpublished,
Chinantla,6,22.19328464,Hans van der Wal,unpublished,
Chinantla,6,41.62513858,Hans van der Wal,unpublished,
Chinantla,7,36.18826983,Hans van der Wal,unpublished,
Chinantla,7,60.25477857,Hans van der Wal,unpublished,
Chinantla,7,29.06989476,Hans van der Wal,unpublished,
Chinantla,OG,237.9380139,Hans van der Wal,unpublished,
Chinantla,OG,250.3623367,Hans van der Wal,unpublished,
Eastern Pará 1,10,115.9703657,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,10,130.8766922,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,15,100.4498709,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,18,207.9484822,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,19,90.42719194,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,20,135.335796,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,20,255.7001796,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,25,143.5130356,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,25,233.424593,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,5,50.85600752,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,6,78.46279816,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,6,97.2920806,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,8,60.90667017,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,8,90.4293833,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 1,8,87.63207263,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,10,87.18997788,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,10,164.6502709,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,10,81.2438823,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,10,147.1941094,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,10,42.51409524,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,15,148.7906202,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,20,484.6464219,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,20,227.5215444,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,20,299.6186802,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,20,109.3614823,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,20,213.1667206,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,20,264.1851429,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,25,303.1089465,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,29,278.2490254,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,31,276.8016698,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,40,279.0576378,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,40,336.4375886,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
Eastern Pará 2,40,194.1856909,Ima C.G. Vieira,"Vieira, I. C. G. et al. (2003) Remote Sens. Environ. 87, 470-481",
